event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM54075,2025-12-09,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-),,State forces,Civilians (Somalia),,Civilians,State forces-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Darussalam,2.1347,45.3203,1,Local Network,Other,"On 9 December 2025, government soldiers (SNA) shot and injured a civilian in Mogadishu - Darussalam (Banadir) over an extortion money dispute.",0,,1768354736
SOM54076,2025-12-12,2025,1,Strategic developments,Strategic developments,Disrupted weapons use,Police Forces of Somalia (2022-),,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Karan,2.0652,45.3900,1,Local Network,Other,"Defusal: On 12 December 2025, Police forces defused a suspected Vehicle attached with explosives planted by an unknown armed group (likely Al Shabaab due to similar attacks by the group) at the front of the Karaan police station in Mogadishu - Karan (Banadir).",0,,1768354736
SOM54077,2025-12-12,2025,1,Strategic developments,Strategic developments,Other,Hawiye-Hawadle Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Matabaan,5.1994,45.5252,1,Local Network,Other,"Non-violent activity: On 12 December 2025, a Hawadle Clan militia established an illegal checkpoint in Matabaan town (Belet Weyne, Hiraan).",0,,1768354736
SOM54078,2025-12-12,2025,1,Political violence,Battles,Armed clash,Hawiye-Hawadle Sub-Clan Militia (Somalia),,Identity militia,Hawiye-Habar Gedir-Ayr Sub-Clan Militia (Somalia),,Identity militia,Identity militia-Identity militia,,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Matabaan,5.1994,45.5252,1,Local Network,Other,"On 12 December 2025, a Hawadle clan militia clashed with Ayr clan militia in the Geel Kubalaay area of Matabaan town (Belet Weyne, Hiraan). There were no casualties.",0,,1768354736
SOM54079,2025-12-11,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Galgaduud,Ceel Dheer,,Bida Ciise,4.1274,47.1976,1,Local Network,Other,"Movement of forces: On 11 December 2025, Al Shabaab arrived in Bida Ciise village (Ceel Dheer, Galgaduud).",0,,1768354736
SOM54080,2025-12-11,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Galgaduud,Ceel Dheer,,Geerille,3.9200,47.0443,1,Local Network,Other,"Movement of forces: On 11 December 2025, Al Shabaab arrived in Geerille village (Ceel Dheer, Galgaduud).",0,,1768354736
SOM54081,2025-12-11,2025,1,Strategic developments,Strategic developments,Change to group/activity,Darod-Marehan-Hawrarsame Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Galgaduud,Cabudwaaq,,Cabudwaaq,6.1478,46.3964,2,Local Network,Other,"Movement of forces: On 11 December 2025, Hawrarsame clan militia were observed mobilizing fighters near Cabudwaaq town (Cabudwaaq, Galgaduud). Clashes between Hawrarsame and Fiqi Yaquub of the Marehan clan militia occurred in the Gedo region in the Jubaland Administration.",0,,1768354736
SOM54082,2025-12-11,2025,1,Strategic developments,Strategic developments,Change to group/activity,Darod-Marehan Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Galgaduud,Cabudwaaq,,Cabudwaaq,6.1478,46.3964,2,Local Network,Other,"Movement of forces: On 11 December 2025, Fiqi Yaquub of the Marehan clan militia was observed mobilizing fighters near Cabudwaaq town (Cabudwaaq, Galgaduud). Clashes between Hawrarsame and Fiqi Yaquub of the Marehan clan militia occurred in the Gedo region in the Jubaland Administration.",0,,1768354736
SOM54083,2025-12-10,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-),,State forces,Civilians (Somalia),,Civilians,State forces-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.5300,1,Local Network,Other,"On 10 December 2025, government soldiers (SNA) opened gunfire on a minibus on the outskirts of Qoryooley town (Qoryooley, Lower Shabelle). 2 civilians were injured.",0,,1768354736
SOM54084,2025-12-11,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.5300,1,Local Network,Other,"On 11 December 2025, Al Shabaab clashed with government security forces (SNA) at a base in Qoryooley town (Qoryooley, Lower Shabelle). There were no casualties.",0,,1768354736
SOM54085,2025-12-11,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,External/Other forces,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.5300,1,Local Network,Other,"On 11 December 2025, Al Shabaab clashed with AUSSOM UPDF at a base in Qoryooley town (Qoryooley, Lower Shabelle). There were no casualties.",0,,1768354736
SOM54086,2025-12-10,2025,1,Political violence,Riots,Mob violence,Rioters (Somalia),Vigilante Group (Somalia),Rioters,Civilians (Somalia),,Civilians,Rioters-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Kismayo,-0.3603,42.5463,1,Local Network,Other,"On 10 December 2025, a mob of people attacked and injured another civilian accused of theft of a mobile phone at the Suuq Yarah area in Kismayo town (Kismaayo, Lower Juba).",0,crowd size=no report,1768354736
SOM54087,2025-12-11,2025,1,Political violence,Riots,Mob violence,Rioters (Somalia),Vigilante Group (Somalia),Rioters,Civilians (Somalia),,Civilians,Rioters-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Kismayo,-0.3603,42.5463,1,Local Network,Other,"On 11 December 2025, a mob of people attacked and injured 3 civilian accused of theft of a mobile phone at the Suuq Yarah area in Kismayo town (Kismaayo, Lower Juba).",0,crowd size=no report,1768354736
SOM54088,2025-12-11,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Afmadow,,Dhobley,0.4063,41.0124,2,Local Network,Other,"Movement of forces: On 11 December 2025, Al Shabaab were seen along the Dhobley-Diif road and towards Liboi near Dhobley town (Afmadow, Lower Juba).",0,,1768354736
SOM54089,2025-12-11,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Danow,1.7317,44.6253,2,Local Network,Other,"Movement of forces: On 11 December 2025, Al Shabaab were patrolling roads near Danow village (Marka, Lower Shabelle). The fighters were likely establishing checkpoints. Security forces along the roads were warned of potential attacks.",0,,1768354736
SOM54090,2025-12-12,2025,1,Political violence,Violence against civilians,Attack,Al Shabaab,,Rebel group,Civilians (Somalia),,Civilians,Rebel group-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Dhanaane,1.8739,45.0276,2,Local Network,Other,"On 12 December 2025, Al Shabaab opened fire on a motorcycle transporting two passengers near Dhanaane village (Marka, Lower Shabelle), and 1 person was injured.",0,,1768354736
SOM54091,2025-12-09,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,Islamic State Somalia Province,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Buuraha Cali Miskat,10.8548,49.7434,1,Local Network,Other,"On 9 December 2025, Puntland dervish forces clashed with Islamic State Somalia Province in Buuraha Cali Miskat (Qandala, Bari). There were no casualties.",0,,1774983109
SOM54092,2025-12-11,2025,1,Strategic developments,Strategic developments,Change to group/activity,Darod-Majeerteen-Ali Saleban Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Bari,Bossaso,,Karin,10.9741,49.2137,1,Local Network,Other,"Movement of forces: On 11 December 2025, Ali Saleban -Majeerteen clan militia joined the Puntland dervish forces in Karin village (Bossaso, Bari) to support the Hilaac Operation targeting Islamic State Somalia Province in the Ali Miskaat.",0,,1768354736
SOM54093,2025-12-11,2025,1,Strategic developments,Strategic developments,Change to group/activity,Darod-Majeerteen-Ali Saleban Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Bari,Qandala,,Gurur,11.0830,50.3258,1,Local Network,Other,"Movement of forces: On 11 December 2025, Ali Saleban Majeerteen clan militia joined the Puntland dervish forces in Gurur village (Qandala, Bari), to support the Hilaac Operation targeting Islamic State Somalia Province in the Ali Miskaat.",0,,1768354736
SOM54094,2025-12-11,2025,1,Strategic developments,Strategic developments,Change to group/activity,Darod-Majeerteen-Ali Saleban Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Bari,Bossaso,,Bosaso,11.2842,49.1816,2,Local Network,Other,"Movement of forces: On 11 December 2025, Ali Saleban Majeerteen clan militia joined the Puntland dervish forces in Ceel Gaal village near Bosaso town (Bossaso, Bari) to support the Hilaac Operation targeting Islamic State Somalia Province in the Ali Miskaat.",0,,1768354736
SOM54095,2025-12-11,2025,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,,,,State forces only,,706,Eastern Africa,Somalia,Sanaag,Laasqoray,,Ceelayo,11.2438,48.8931,1,Local Network,Other,"Movement of forces: On 11 December 2025, Puntland dervish forces were deployed to Ceelayo village (Laasqoray, Sanaag) to launch an operation targeting illegal smuggling of people across to the Middle East.",0,,1768354736
SOM54096,2025-12-11,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,Islamic State Somalia Province,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Bossaso,,Balade,11.2761,49.1640,1,Local Network,Other,"On 11 December 2025, Puntland dervish forces clashed with Islamic State Somalia Province in Balade village (Bossaso, Bari). There were no casualties.",0,,1768354736
SOM54097,2025-12-10,2025,1,Strategic developments,Strategic developments,Change to group/activity,Dir-Ciise Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Awdal,Baki,,Awdal,10.3000,43.5000,2,Local Network,Other,"Movement of forces: On 10 December 2025, a Ciise clan militia were deployed in Wadajir village near Awdal town (Baki, Awdal). The militia was targeting the Gadabursi clan areas. Tensions remained high, and a clash could occur at any time",0,,1768354736
SOM54098,2025-12-10,2025,1,Strategic developments,Strategic developments,Change to group/activity,Dir-Ciise Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Awdal,Borama,,Xariirad,10.3254,42.8374,1,Local Network,Other,"Movement of forces: On 10 December 2025, a Ciise clan militia was deployed in Xariirad village (Borama, Awdal). The militia was targeting the Gadabursi clan areas. Tensions remained high, and a clash could occur at any time.",0,,1768354736
SOM54099,2025-12-10,2025,1,Strategic developments,Strategic developments,Change to group/activity,Dir-Ciise Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Awdal,Zeylac,,Saylac,11.3539,43.4731,2,Local Network,Other,"Movement of forces: On 10 December 2025, a Ciise clan militia was deployed in Heemaal village near Saylac town (Zeylac, Awdal). The militia was targeting the Gadabursi clan areas. Tensions remained high, and a clash could occur at any time.",0,,1768354736
SOM54100,2025-12-10,2025,1,Strategic developments,Strategic developments,Change to group/activity,Dir-Ciise Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Awdal,Zeylac,,Jidhi,10.6227,43.0706,1,Local Network,Other,"Movement of forces: On 10 December 2025, a Ciise clan militia was deployed in Jidhi village (Zeylac, Awdal). The militia was targeting the Gadabursi clan areas. Tensions remained high, and a clash could occur at any time.",0,,1768354736
SOM54101,2025-12-10,2025,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Somaliland (2024-),,State forces,,,,State forces only,,706,Eastern Africa,Somalia,Awdal,Lughaye,,Geerisa,10.6035,43.4336,2,Local Network,Other,"Movement of forces: On 10 December 2025, Somaliland security forces withdrew from a military base near Geerisa village (Lughaye, Awdal). They retreated to the village. This is linked to Ciise clan militia mobilizing along the Ethio-Djibouti border.",0,,1768354736
SOM54102,2025-12-10,2025,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Somaliland (2024-),,State forces,,,,State forces only,,706,Eastern Africa,Somalia,Awdal,Zeylac,,Lowyacdo,11.4299,43.2591,2,Local Network,Other,"Movement of forces: On 10 December 2025, Somaliland security forces withdrew from a military base near Bariisle village in Lowyacdo town (Zeylac, Awdal). They retreated to the village. This is linked to Ciise clan militia was mobilizing along the Ethio-Djibouti border.",0,,1768354736
SOM54103,2025-12-10,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Awdal,Borama,,Borama,9.9387,43.1839,1,Local Network,Other,"On 10 December 2025, residents protested in Borama town (Borama, Awdal), against the Somaliland government's decision to allow the publication of the Essa traditional rule book (Xeer-Ciise).",0,crowd size=no report,1768354736
SOM54104,2025-12-09,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Awdal,Borama,,Borama,9.9387,43.1839,1,Local Network,Other,"On 9 December 2025, residents protested in Borama town (Borama, Awdal), against the Somaliland government's decision to allow the publication of the Essa traditional rule book (Xeer-Ciise).",0,crowd size=no report,1768354736
SOM54105,2025-12-04,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-),,State forces,Civilians (Somalia),Labor Group (Somalia),Civilians,State forces-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Ceelasha Biyaha,2.0823,45.2102,1,Undisclosed Source,Local partner-Other,"On 4 December 2025, a government soldier (SNA) shot and injured a civilian at the Bakara 2 in Ceelasha Biyaha village (Afgooye, Lower Shabelle). The victim was on his way to open his teashop when the SNA soldier called him out to stop for a search. The victim was deaf and soldier open fire.",0,,1768354736
SOM54106,2025-12-05,2025,1,Political violence,Explosions/Remote violence,Grenade,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Garasbaaley,2.0611,45.2589,1,Al Furqaan; Calamada; Somali Memo; Undisclosed Source,Local partner-Other,"On 5 December 2025, Al Shabaab threw a hand grenade against government security forces (SNA) at a checkpoint in the Tabelaha Weydow neighborhood in Mogadishu - Garasbaaley (Banadir). 2 soldiers were injured. At least one soldier was killed, Al Shabaab claimed responsibility.",1,,1768354736
SOM54107,2025-12-05,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-),,State forces,Civilians (Somalia),,Civilians,State forces-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Daynile,2.0576,45.2853,1,Undisclosed Source,Local partner-Other,"On 5 December 2025, a government soldier (SNA) shot and injured a civilian driver in Radhika neighborhood in Mogadishu - Daynile (Banadir). The motive behind the shooting was attributed to an argument related to the traffic jam on the road.",0,,1768354736
